zone,city_name,cldCvr,dewPt,feelsLike,heatIndex,mslPres,precip,precipProb,radSolar,relHum,sfcPres,snowfall,snowfallProb,spcHum,temp,timestamp,timestampInit,wetBulb,windChill,windDir,windDir100m,windDir80m,windSpd,windSpd100m,windSpd80m,fetched_at
Toronto,Toronto_downtown,44.8,11.31,24.37,24.37,1007.47,0.0,0.0,0.0,52.4,994.85,0,0,8.52,21.46,2025-08-24T23:00:00-04:00,2025-08-20T18:00:00Z,15.63,21.46,94.98,78.6,82.1,4.82,3.28,3.58,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,100.0,11.99,24.43,24.43,1007.38,0.0,5.0,0.0,54.03,994.76,0,0,8.91,21.68,2025-08-25T00:00:00-04:00,2025-08-20T18:00:00Z,16.01,21.68,149.23,160.57,160.21,5.68,8.89,8.7,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,100.0,13.14,24.48,24.48,1007.31,0.0,5.0,0.0,58.63,994.73,0,0,9.61,21.59,2025-08-25T01:00:00-04:00,2025-08-20T18:00:00Z,16.52,21.59,193.48,198.22,198.19,5.06,9.46,9.02,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,100.0,13.58,23.24,23.24,1006.74,0.0,5.0,0.0,62.25,994.07,0,0,9.88,21.08,2025-08-25T02:00:00-04:00,2025-08-20T18:00:00Z,16.53,21.08,197.44,205.25,203.84,5.14,8.46,8.0,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,100.0,12.68,20.28,20.28,1006.56,0.01,0.0,0.0,61.7,993.96,0,0,9.32,20.28,2025-08-25T03:00:00-04:00,2025-08-20T18:00:00Z,15.77,20.28,265.94,262.59,261.94,11.08,18.32,17.62,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,100.0,11.28,19.84,19.84,1006.55,0.0,0.0,0.0,57.78,993.92,0,0,8.5,19.84,2025-08-25T04:00:00-04:00,2025-08-20T18:00:00Z,14.92,19.84,275.88,275.27,275.06,10.71,20.28,19.54,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,57.18,10.7,19.05,19.05,1006.64,0.0,0.0,0.0,58.39,993.98,0,0,8.16,19.05,2025-08-25T05:00:00-04:00,2025-08-20T18:00:00Z,14.32,19.05,261.82,264.23,263.98,13.17,24.26,23.23,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,0.42,10.72,17.69,17.69,1006.88,0.0,0.0,0.0,63.64,994.21,0,0,8.16,17.69,2025-08-25T06:00:00-04:00,2025-08-20T18:00:00Z,13.74,17.69,261.34,262.17,261.9,15.31,27.82,26.77,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,0.0,10.68,17.06,17.06,1007.2,0.0,0.0,4.33,66.09,994.51,0,0,8.13,17.06,2025-08-25T07:00:00-04:00,2025-08-20T18:00:00Z,13.45,17.06,260.02,261.39,261.14,13.18,24.93,23.9,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,11.74,10.79,17.69,17.69,1007.36,0.0,0.0,99.87,63.95,994.69,0,0,8.19,17.69,2025-08-25T08:00:00-04:00,2025-08-20T18:00:00Z,13.77,17.69,254.42,255.71,255.58,13.27,23.29,22.67,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,67.13,10.77,18.63,18.63,1007.19,0.0,5.0,159.42,60.23,994.54,0,0,8.19,18.63,2025-08-25T09:00:00-04:00,2025-08-20T18:00:00Z,14.17,18.63,247.43,247.86,247.71,14.81,26.12,25.44,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,5.93,10.66,20.24,20.24,1007.03,0.0,5.0,460.28,54.06,994.35,0,0,8.15,20.24,2025-08-25T10:00:00-04:00,2025-08-20T18:00:00Z,14.82,20.24,253.29,253.98,253.8,17.45,28.49,27.81,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,5.16,9.59,24.19,24.19,1006.8,0.0,5.0,618.43,46.9,994.13,0,0,7.61,21.39,2025-08-25T11:00:00-04:00,2025-08-20T18:00:00Z,14.9,21.39,258.2,257.36,257.21,19.02,30.0,29.26,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,0.0,8.43,24.15,24.15,1006.5,0.0,19.03,738.46,40.62,993.83,0,0,7.05,22.46,2025-08-25T12:00:00-04:00,2025-08-20T18:00:00Z,14.98,22.46,253.14,252.6,252.46,19.82,31.77,30.93,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,15.06,7.26,24.16,24.16,1006.16,0.0,19.03,813.3,35.72,993.49,0,0,6.53,23.26,2025-08-25T13:00:00-04:00,2025-08-20T18:00:00Z,15.0,23.26,250.64,250.55,250.38,21.3,33.88,33.07,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,37.6,7.09,24.29,24.29,1006.0,0.0,19.03,825.88,34.24,993.34,0,0,6.47,23.78,2025-08-25T14:00:00-04:00,2025-08-20T18:00:00Z,15.22,23.78,257.53,256.9,256.74,23.3,37.59,36.55,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,46.38,7.76,24.24,24.24,1006.2,0.0,20.0,759.04,37.71,993.54,0,0,6.76,23.06,2025-08-25T15:00:00-04:00,2025-08-20T18:00:00Z,15.08,23.06,264.85,264.87,264.85,22.92,36.63,35.67,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,55.43,8.42,24.19,24.19,1006.39,0.0,20.0,692.2,41.18,993.73,0,0,7.06,22.35,2025-08-25T16:00:00-04:00,2025-08-20T18:00:00Z,14.95,22.35,272.24,273.1,273.18,22.92,36.4,35.5,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,64.21,9.08,24.14,24.14,1006.59,0.0,20.0,625.36,44.65,993.93,0,0,7.35,21.63,2025-08-25T17:00:00-04:00,2025-08-20T18:00:00Z,14.82,21.63,279.56,281.26,281.43,23.3,36.93,36.1,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,50.56,9.83,21.8,21.8,1007.04,0.03,15.0,483.91,52.71,994.37,0,0,7.73,20.13,2025-08-25T18:00:00-04:00,2025-08-20T18:00:00Z,14.48,20.13,278.37,280.43,280.49,20.93,34.33,33.48,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,37.44,10.59,19.46,19.46,1007.49,0.03,15.0,342.5,60.78,994.82,0,0,8.11,18.63,2025-08-25T19:00:00-04:00,2025-08-20T18:00:00Z,14.14,18.63,276.87,279.44,279.37,18.58,31.74,30.84,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,23.79,11.35,17.12,17.12,1007.94,0.03,15.0,201.05,68.84,995.26,0,0,8.48,17.12,2025-08-25T20:00:00-04:00,2025-08-20T18:00:00Z,13.8,17.12,274.93,278.29,278.06,16.25,29.15,28.25,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,42.05,11.28,16.51,16.51,1008.22,0.0,15.0,134.06,71.33,995.52,0,0,8.44,16.51,2025-08-25T21:00:00-04:00,2025-08-20T18:00:00Z,13.51,16.3,276.45,278.86,278.63,15.74,28.25,27.32,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,59.6,11.23,15.91,15.91,1008.49,0.0,15.0,66.99,73.83,995.79,0,0,8.4,15.91,2025-08-25T22:00:00-04:00,2025-08-20T18:00:00Z,13.22,15.47,278.13,279.49,279.22,15.26,27.35,26.41,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,77.87,11.17,15.3,15.3,1008.77,0.0,15.0,0.0,76.33,996.06,0,0,8.36,15.3,2025-08-25T23:00:00-04:00,2025-08-20T18:00:00Z,12.93,14.65,279.87,280.14,279.88,14.78,26.45,25.48,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,76.8,11.0,15.18,15.18,1008.49,0.0,5.0,0.0,76.13,995.74,0,0,8.27,15.18,2025-08-26T00:00:00-04:00,2025-08-20T18:00:00Z,12.8,14.36,276.24,277.64,277.33,15.69,27.88,26.89,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,75.25,10.84,15.05,15.05,1008.2,0.0,5.0,0.0,75.93,995.43,0,0,8.19,15.05,2025-08-26T01:00:00-04:00,2025-08-20T18:00:00Z,12.66,14.06,273.08,275.39,275.03,16.66,29.37,28.33,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,74.18,10.68,14.92,14.92,1007.92,0.0,5.0,0.0,75.74,995.12,0,0,8.1,14.92,2025-08-26T02:00:00-04:00,2025-08-20T18:00:00Z,12.52,13.77,270.22,273.35,272.96,17.68,30.89,29.82,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,51.76,10.18,14.04,14.47,1008.25,0.0,5.79,0.0,75.43,995.44,0,0,7.83,14.47,2025-08-26T03:00:00-04:00,2025-08-20T18:00:00Z,12.07,13.27,273.25,277.41,276.98,16.83,29.73,28.67,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,29.77,9.67,13.15,14.01,1008.57,0.0,5.79,0.0,75.14,995.75,0,0,7.57,14.01,2025-08-26T04:00:00-04:00,2025-08-20T18:00:00Z,11.62,12.76,276.63,281.77,281.28,16.03,28.73,27.7,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,7.35,9.17,12.26,13.55,1008.9,0.0,5.79,0.0,74.84,996.06,0,0,7.31,13.55,2025-08-26T05:00:00-04:00,2025-08-20T18:00:00Z,11.17,12.26,280.3,286.42,285.89,15.3,27.91,26.89,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,17.72,9.23,12.78,13.71,1009.39,0.0,0.0,9.9,74.36,996.55,0,0,7.33,13.71,2025-08-26T06:00:00-04:00,2025-08-20T18:00:00Z,11.28,12.42,283.02,287.85,287.4,15.79,28.25,27.27,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,28.61,9.29,13.3,13.88,1009.88,0.0,0.0,19.79,73.87,997.04,0,0,7.36,13.88,2025-08-26T07:00:00-04:00,2025-08-20T18:00:00Z,11.38,12.57,285.5,289.24,288.88,16.32,28.63,27.68,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,38.98,9.36,13.83,14.04,1010.38,0.0,0.0,29.68,73.39,997.52,0,0,7.39,14.04,2025-08-26T08:00:00-04:00,2025-08-20T18:00:00Z,11.49,12.73,287.88,290.6,290.3,16.88,29.0,28.1,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,59.39,8.92,14.42,14.56,1010.6,0.0,0.0,68.39,69.18,997.78,0,0,7.19,14.56,2025-08-26T09:00:00-04:00,2025-08-20T18:00:00Z,11.53,13.63,291.24,293.18,292.96,17.67,29.49,28.63,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,79.21,8.49,15.01,15.08,1010.82,0.0,0.0,107.06,64.97,998.05,0,0,6.98,15.08,2025-08-26T10:00:00-04:00,2025-08-20T18:00:00Z,11.58,14.52,294.32,295.69,295.54,18.5,30.02,29.22,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,99.62,8.05,15.6,15.6,1011.04,0.0,0.0,145.77,60.76,998.32,0,0,6.78,15.6,2025-08-26T11:00:00-04:00,2025-08-20T18:00:00Z,11.63,15.42,297.1,298.09,297.99,19.4,30.6,29.86,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,89.62,7.8,16.54,16.54,1010.87,0.0,5.45,247.15,56.57,998.16,0,0,6.68,16.54,2025-08-26T12:00:00-04:00,2025-08-20T18:00:00Z,11.98,16.42,308.16,307.61,307.59,18.67,30.82,29.97,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,79.49,7.55,17.49,17.49,1010.69,0.0,5.45,348.52,52.39,998.01,0,0,6.57,17.49,2025-08-26T13:00:00-04:00,2025-08-20T18:00:00Z,12.34,17.43,319.7,316.76,316.88,18.68,31.89,30.92,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,69.49,7.29,18.43,18.43,1010.52,0.0,5.45,449.91,48.2,997.86,0,0,6.46,18.43,2025-08-26T14:00:00-04:00,2025-08-20T18:00:00Z,12.69,18.43,330.75,325.13,325.41,19.42,33.67,32.6,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,78.46,7.03,18.47,18.47,1010.77,0.0,5.0,385.24,47.27,998.1,0,0,6.35,18.47,2025-08-26T15:00:00-04:00,2025-08-20T18:00:00Z,12.62,18.47,328.54,323.34,323.6,17.77,31.6,30.58,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,88.23,6.77,18.49,18.49,1011.01,0.0,5.0,320.5,46.35,998.33,0,0,6.24,18.49,2025-08-26T16:00:00-04:00,2025-08-20T18:00:00Z,12.55,18.49,325.92,321.33,321.52,16.14,29.55,28.58,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,97.2,6.51,18.53,18.53,1011.25,0.0,5.0,255.82,45.42,998.57,0,0,6.13,18.53,2025-08-26T17:00:00-04:00,2025-08-20T18:00:00Z,12.48,18.53,322.66,319.0,319.15,14.57,27.55,26.63,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,97.18,6.51,18.08,18.08,1011.98,0.0,5.0,206.44,46.77,999.25,0,0,6.12,18.08,2025-08-26T18:00:00-04:00,2025-08-20T18:00:00Z,12.26,18.08,325.07,319.03,319.17,16.12,30.09,29.07,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,97.18,6.52,17.63,17.63,1012.71,0.0,5.0,157.04,48.13,999.93,0,0,6.12,17.63,2025-08-26T19:00:00-04:00,2025-08-20T18:00:00Z,12.05,17.63,327.03,319.06,319.17,17.69,32.63,31.51,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,97.16,6.53,17.19,17.19,1013.44,0.0,5.0,107.65,49.48,1000.61,0,0,6.11,17.19,2025-08-26T20:00:00-04:00,2025-08-20T18:00:00Z,11.83,17.19,328.69,319.09,319.18,19.29,35.17,33.94,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,85.53,6.75,16.57,16.57,1013.67,0.0,0.0,71.79,52.4,1000.85,0,0,6.2,16.57,2025-08-26T21:00:00-04:00,2025-08-20T18:00:00Z,11.61,16.5,324.25,315.9,315.88,15.73,29.28,28.19,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,74.01,6.97,15.96,15.96,1013.91,0.0,0.0,35.87,55.31,1001.08,0,0,6.28,15.96,2025-08-26T22:00:00-04:00,2025-08-20T18:00:00Z,11.39,15.81,317.36,311.12,310.93,12.33,23.51,22.6,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,62.38,7.19,15.35,15.35,1014.14,0.0,0.0,0.0,58.22,1001.32,0,0,6.38,15.35,2025-08-26T23:00:00-04:00,2025-08-20T18:00:00Z,11.17,15.12,305.43,303.33,302.8,9.24,18.02,17.27,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,52.18,6.76,14.45,14.77,1014.11,0.0,0.0,0.0,58.68,1001.26,0,0,6.19,14.77,2025-08-27T00:00:00-04:00,2025-08-20T18:00:00Z,10.71,14.3,291.77,291.72,291.18,9.8,18.79,17.95,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,41.1,6.33,13.56,14.19,1014.08,0.0,0.0,0.0,59.13,1001.21,0,0,6.01,14.19,2025-08-27T01:00:00-04:00,2025-08-20T18:00:00Z,10.26,13.49,280.1,281.38,280.83,10.82,20.27,19.29,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,30.9,5.89,12.67,13.61,1014.05,0.0,0.0,0.0,59.59,1001.15,0,0,5.83,13.61,2025-08-27T02:00:00-04:00,2025-08-20T18:00:00Z,9.8,12.67,270.82,272.68,272.02,12.24,22.3,21.19,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,48.77,6.48,13.08,13.74,1013.8,0.0,0.0,0.0,61.56,1000.9,0,0,6.07,13.74,2025-08-27T03:00:00-04:00,2025-08-20T18:00:00Z,10.1,12.72,269.05,271.75,271.15,13.25,24.37,23.24,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,67.36,7.07,13.5,13.88,1013.55,0.0,0.0,0.0,63.54,1000.66,0,0,6.32,13.88,2025-08-27T04:00:00-04:00,2025-08-20T18:00:00Z,10.41,12.78,267.48,270.97,270.46,14.27,26.43,25.3,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,85.24,7.65,13.91,14.01,1013.3,0.0,0.0,0.0,65.52,1000.41,0,0,6.57,14.01,2025-08-27T05:00:00-04:00,2025-08-20T18:00:00Z,10.71,12.83,266.17,270.31,269.84,15.3,28.5,27.37,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,81.34,8.6,13.98,14.05,1013.58,0.0,0.0,9.14,69.93,1000.71,0,0,7.03,14.05,2025-08-27T06:00:00-04:00,2025-08-20T18:00:00Z,11.17,12.84,269.56,274.18,273.68,15.63,29.05,27.93,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,77.64,9.54,14.05,14.09,1013.87,0.0,0.0,18.19,74.34,1001.01,0,0,7.49,14.09,2025-08-27T07:00:00-04:00,2025-08-20T18:00:00Z,11.62,12.86,272.74,277.87,277.34,16.02,29.75,28.58,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,73.74,10.49,14.12,14.12,1014.14,0.0,0.0,27.33,78.75,1001.31,0,0,7.94,14.12,2025-08-27T08:00:00-04:00,2025-08-20T18:00:00Z,12.08,12.87,275.8,281.4,280.84,16.46,30.56,29.37,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,82.74,10.09,16.01,16.01,1014.25,0.0,0.0,135.7,69.4,1001.43,0,0,7.76,16.01,2025-08-27T09:00:00-04:00,2025-08-20T18:00:00Z,12.75,15.18,282.94,287.53,287.15,17.38,31.06,29.98,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,91.0,9.69,17.91,17.91,1014.36,0.0,0.0,244.07,60.05,1001.54,0,0,7.57,17.91,2025-08-27T10:00:00-04:00,2025-08-20T18:00:00Z,13.41,17.49,289.22,293.37,293.11,18.53,31.9,30.94,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,100.0,9.29,19.8,19.8,1014.46,0.0,0.0,352.44,50.7,1001.66,0,0,7.38,19.8,2025-08-27T11:00:00-04:00,2025-08-20T18:00:00Z,14.08,19.8,294.76,298.88,298.68,19.88,33.06,32.21,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,100.0,8.19,21.22,21.22,1014.13,0.0,5.0,472.34,44.49,1001.33,0,0,6.91,21.08,2025-08-27T12:00:00-04:00,2025-08-20T18:00:00Z,14.36,21.08,299.83,301.47,301.23,18.48,31.45,30.58,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,99.84,7.1,22.64,22.64,1013.79,0.0,5.0,592.31,38.27,1000.99,0,0,6.43,22.36,2025-08-27T13:00:00-04:00,2025-08-20T18:00:00Z,14.63,22.36,305.65,304.33,304.04,17.25,29.9,29.02,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,99.84,6.01,24.07,24.07,1013.47,0.0,5.0,712.21,32.05,1000.67,0,0,5.95,23.64,2025-08-27T14:00:00-04:00,2025-08-20T18:00:00Z,14.91,23.64,312.3,307.47,307.15,16.22,28.45,27.55,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,99.84,6.02,23.54,23.97,1013.59,0.0,5.97,646.5,32.84,1000.8,0,0,5.95,23.26,2025-08-27T15:00:00-04:00,2025-08-20T18:00:00Z,14.72,23.26,324.6,317.03,316.92,16.97,28.31,27.38,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,100.0,6.03,23.02,23.87,1013.71,0.0,5.97,580.83,33.64,1000.94,0,0,5.95,22.87,2025-08-27T16:00:00-04:00,2025-08-20T18:00:00Z,14.53,22.87,335.41,326.45,326.52,18.43,28.97,28.01,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,100.0,6.04,22.49,23.77,1013.83,0.0,5.97,515.11,34.43,1001.08,0,0,5.95,22.49,2025-08-27T17:00:00-04:00,2025-08-20T18:00:00Z,14.34,22.49,344.35,335.18,335.46,20.44,30.36,29.38,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,97.32,6.43,21.72,22.57,1014.36,0.0,0.0,391.79,37.27,1001.61,0,0,6.1,21.72,2025-08-27T18:00:00-04:00,2025-08-20T18:00:00Z,14.07,21.72,342.15,334.4,334.65,18.33,28.04,27.07,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,94.73,6.81,20.95,21.38,1014.87,0.0,0.0,268.55,40.1,1002.14,0,0,6.26,20.95,2025-08-27T19:00:00-04:00,2025-08-20T18:00:00Z,13.8,20.95,339.38,333.5,333.67,16.23,25.71,24.77,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,92.05,7.2,20.18,20.18,1015.4,0.0,0.0,145.22,42.94,1002.67,0,0,6.41,20.18,2025-08-27T20:00:00-04:00,2025-08-20T18:00:00Z,13.53,20.18,335.82,332.39,332.5,14.2,23.4,22.47,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,73.59,7.73,19.27,19.27,1016.03,0.0,5.0,96.8,47.58,1003.26,0,0,6.64,19.27,2025-08-27T21:00:00-04:00,2025-08-20T18:00:00Z,13.29,19.27,327.48,325.59,325.59,12.25,22.06,20.97,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,54.44,8.27,18.35,18.35,1016.67,0.0,5.0,48.43,52.24,1003.86,0,0,6.87,18.35,2025-08-27T22:00:00-04:00,2025-08-20T18:00:00Z,13.05,18.35,316.36,318.02,317.7,10.67,21.06,19.81,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,35.98,8.8,17.44,17.44,1017.29,0.0,5.0,0.0,56.88,1004.45,0,0,7.1,17.44,2025-08-27T23:00:00-04:00,2025-08-20T18:00:00Z,12.81,17.44,302.1,309.87,309.06,9.59,20.46,19.07,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,33.19,9.28,17.01,17.01,1017.39,0.0,0.0,0.0,60.55,1004.54,0,0,7.33,17.01,2025-08-28T00:00:00-04:00,2025-08-20T18:00:00Z,12.82,17.01,304.52,311.42,310.48,9.71,20.67,19.17,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,30.75,9.75,16.58,16.58,1017.49,0.0,0.0,0.0,64.22,1004.63,0,0,7.56,16.58,2025-08-28T01:00:00-04:00,2025-08-20T18:00:00Z,12.84,16.58,306.85,312.96,311.89,9.85,20.9,19.29,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,27.96,10.22,16.15,16.15,1017.59,0.0,0.0,0.0,67.89,1004.72,0,0,7.79,16.15,2025-08-28T02:00:00-04:00,2025-08-20T18:00:00Z,12.85,16.15,309.14,314.45,313.28,10.0,21.13,19.42,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,24.96,10.18,15.84,15.84,1017.8,0.0,0.0,0.0,69.12,1004.93,0,0,7.77,15.84,2025-08-28T03:00:00-04:00,2025-08-20T18:00:00Z,12.69,15.78,305.96,312.96,311.77,9.48,20.37,18.74,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,22.54,10.15,15.52,15.52,1018.01,0.0,0.0,0.0,70.35,1005.13,0,0,7.74,15.52,2025-08-28T04:00:00-04:00,2025-08-20T18:00:00Z,12.54,15.41,302.46,311.38,310.15,8.99,19.64,18.08,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,19.54,10.11,15.21,15.21,1018.22,0.0,0.0,0.0,71.58,1005.34,0,0,7.72,15.21,2025-08-28T05:00:00-04:00,2025-08-20T18:00:00Z,12.38,15.04,298.54,309.64,308.41,8.55,18.91,17.43,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,44.12,10.11,15.51,15.51,1018.63,0.0,0.0,7.99,70.27,1005.75,0,0,7.73,15.51,2025-08-28T06:00:00-04:00,2025-08-20T18:00:00Z,12.51,15.4,302.36,311.99,310.78,8.43,17.99,16.61,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,68.6,10.12,15.81,15.81,1019.05,0.0,0.0,15.93,68.95,1006.17,0,0,7.73,15.81,2025-08-28T07:00:00-04:00,2025-08-20T18:00:00Z,12.65,15.75,306.37,314.63,313.47,8.37,17.11,15.81,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,93.18,10.13,16.11,16.11,1019.46,0.0,0.0,23.92,67.64,1006.58,0,0,7.73,16.11,2025-08-28T08:00:00-04:00,2025-08-20T18:00:00Z,12.79,16.11,310.33,317.51,316.36,8.33,16.26,15.04,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,88.53,10.1,18.85,18.85,1019.72,0.0,0.0,155.91,60.29,1006.83,0,0,7.74,18.19,2025-08-28T09:00:00-04:00,2025-08-20T18:00:00Z,13.71,18.19,309.29,317.76,316.7,6.8,13.11,12.23,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,84.79,10.07,21.6,21.6,1019.97,0.0,0.0,287.95,52.94,1007.08,0,0,7.75,20.27,2025-08-28T10:00:00-04:00,2025-08-20T18:00:00Z,14.62,20.27,307.41,318.12,317.26,5.26,9.97,9.39,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,80.14,10.05,24.35,24.35,1020.22,0.0,0.0,419.94,45.59,1007.33,0,0,7.75,22.35,2025-08-28T11:00:00-04:00,2025-08-20T18:00:00Z,15.54,22.35,303.9,318.84,318.22,3.76,6.84,6.57,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,84.39,9.93,24.41,24.41,1019.95,0.0,5.0,469.53,44.42,1007.09,0,0,7.7,22.67,2025-08-28T12:00:00-04:00,2025-08-20T18:00:00Z,15.64,22.67,249.5,306.28,304.78,3.34,4.69,4.43,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,88.15,9.8,24.47,24.47,1019.68,0.0,5.0,519.12,43.25,1006.84,0,0,7.64,22.98,2025-08-28T13:00:00-04:00,2025-08-20T18:00:00Z,15.74,22.98,215.6,276.96,272.29,5.38,3.14,2.95,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,92.4,9.69,24.53,24.53,1019.41,0.0,5.0,568.71,42.08,1006.59,0,0,7.59,23.3,2025-08-28T14:00:00-04:00,2025-08-20T18:00:00Z,15.84,23.3,201.91,229.55,223.88,8.2,3.16,3.2,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,80.7,9.54,24.73,24.73,1019.01,0.0,0.0,571.21,40.39,1006.17,0,0,7.53,23.86,2025-08-28T15:00:00-04:00,2025-08-20T18:00:00Z,16.04,23.86,205.45,239.91,233.78,8.09,3.5,3.46,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,69.46,9.4,24.93,24.93,1018.62,0.0,0.0,573.71,38.7,1005.74,0,0,7.47,24.41,2025-08-28T16:00:00-04:00,2025-08-20T18:00:00Z,16.25,24.41,209.11,247.69,241.7,8.01,3.94,3.85,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,57.76,9.26,25.14,25.14,1018.22,0.0,0.0,576.21,37.01,1005.32,0,0,7.41,24.96,2025-08-28T17:00:00-04:00,2025-08-20T18:00:00Z,16.45,24.96,212.98,253.52,247.91,7.98,4.48,4.3,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,50.61,10.2,24.9,24.9,1018.47,0.0,0.45,452.23,42.98,1005.6,0,0,7.9,23.82,2025-08-28T18:00:00-04:00,2025-08-20T18:00:00Z,16.31,23.82,215.83,232.21,227.11,6.69,3.84,3.8,2025-08-21 00:56:29.532560
Toronto,Toronto_downtown,42.56,11.14,24.65,24.65,1018.7,0.0,0.45,328.34,48.95,1005.87,0,0,8.38,22.67,2025-08-28T19:00:00-04:00,2025-08-20T18:00:00Z,16.17,22.67,219.92,205.55,199.03,5.42,3.89,3.92,2025-08-21 00:56:29.532560
